loss,accuracy,val_loss,val_accuracy,lr,epoch
4.044466018676758,0.1118222177028656,74433586790400.0,0.0957999974489212,0.10000000149011612,0
2.78147554397583,0.1259777843952179,112575119360000.0,0.09759999811649323,0.23999999463558197,1
2.4867377281188965,0.1886444389820099,43552907264.0,0.0957999974489212,0.3799999952316284,2
2.3617405891418457,0.2399333417415619,171224736.0,0.09860000014305115,0.5199999809265137,3
2.3940773010253906,0.2305777668952942,52661680.0,0.09759999811649323,0.6600000262260437,4
2.2868566513061523,0.2655999958515167,293024.9375,0.09759999811649323,0.800000011920929,5
2.2512645721435547,0.2849777936935425,93955.75,0.11505000293254852,0.800000011920929,6
2.1461167335510254,0.3241555690765381,1661.740966796875,0.10365000367164612,0.800000011920929,7
2.1190614700317383,0.34039998054504395,228.28744506835938,0.1054999977350235,0.800000011920929,8
2.0195469856262207,0.3675110936164856,32.769779205322266,0.11672499775886536,0.800000011920929,9
1.9536652565002441,0.38815557956695557,4.265928268432617,0.0963750034570694,0.800000011920929,10
1.9206026792526245,0.4033777713775635,2.837982416152954,0.15000000596046448,0.800000011920929,11
1.8302576541900635,0.4300222396850586,2.840137481689453,0.18802499771118164,0.800000011920929,12
1.8379244804382324,0.4253333508968353,2.938450813293457,0.15377500653266907,0.800000011920929,13
1.762800931930542,0.4516666829586029,3.205876588821411,0.15040001273155212,0.800000011920929,14
1.728924036026001,0.4644888937473297,2.671109437942505,0.23787499964237213,0.800000011920929,15
1.645616054534912,0.49646666646003723,4.550148963928223,0.1671999990940094,0.800000011920929,16
1.5919004678726196,0.5143333673477173,2.4634571075439453,0.3122499883174896,0.800000011920929,17
1.5638408660888672,0.5236889123916626,2.6955504417419434,0.2547999918460846,0.800000011920929,18
1.508965253829956,0.5446666479110718,3.767904281616211,0.2384749948978424,0.800000011920929,19
1.5183117389678955,0.543666660785675,2.195866823196411,0.37037500739097595,0.800000011920929,20
1.364534854888916,0.5924444198608398,3.5155115127563477,0.279449999332428,0.800000011920929,21
1.3158174753189087,0.6100221872329712,2.9564108848571777,0.31527501344680786,0.800000011920929,22
1.2533550262451172,0.6347111463546753,3.7493185997009277,0.2833000123500824,0.800000011920929,23
1.1944849491119385,0.6546444296836853,2.397702217102051,0.33820000290870667,0.800000011920929,24
1.1241710186004639,0.6801111698150635,2.7370500564575195,0.33742499351501465,0.800000011920929,25
1.1332581043243408,0.6747999787330627,2.492300271987915,0.325825035572052,0.800000011920929,26
1.0418074131011963,0.70906662940979,2.6611948013305664,0.3471750020980835,0.800000011920929,27
0.9828187227249146,0.7282222509384155,2.0398106575012207,0.4600500166416168,0.800000011920929,28
0.9076491594314575,0.7533777952194214,1.5654433965682983,0.5547749996185303,0.800000011920929,29
0.8876652717590332,0.7609555721282959,2.485889434814453,0.35304999351501465,0.800000011920929,30
0.8246863484382629,0.7839333415031433,3.9003758430480957,0.1822499930858612,0.800000011920929,31
0.8005040884017944,0.7929999828338623,3.397644519805908,0.2622250020503998,0.800000011920929,32
0.7881134152412415,0.7938222289085388,2.357323169708252,0.35234999656677246,0.800000011920929,33
0.7329633235931396,0.812844455242157,3.261146068572998,0.2680000066757202,0.800000011920929,34
0.6964552998542786,0.8246889114379883,3.1467537879943848,0.2774749994277954,0.800000011920929,35
0.6789251565933228,0.8294888734817505,4.306468963623047,0.21207499504089355,0.800000011920929,36
0.6521865129470825,0.8378444314002991,2.6834945678710938,0.32349997758865356,0.800000011920929,37
0.6803233027458191,0.830466628074646,3.3096723556518555,0.23462501168251038,0.800000011920929,38
0.6469535827636719,0.8378666639328003,2.775568962097168,0.31644999980926514,0.800000011920929,39
0.5899741649627686,0.8586000204086304,4.128521919250488,0.29292500019073486,0.800000011920929,40
0.5758544206619263,0.8649777770042419,3.694734573364258,0.2794250249862671,0.800000011920929,41
0.5485180616378784,0.8722221851348877,2.432891607284546,0.30994999408721924,0.800000011920929,42
0.6161367893218994,0.8495333194732666,1.9486461877822876,0.481550008058548,0.800000011920929,43
0.5303724408149719,0.8771333694458008,2.8162527084350586,0.35887500643730164,0.800000011920929,44
0.5274559259414673,0.8790888786315918,2.4571352005004883,0.38179999589920044,0.800000011920929,45
0.5089767575263977,0.8842889070510864,2.3997721672058105,0.35667499899864197,0.800000011920929,46
0.4930851459503174,0.8889111280441284,1.9919774532318115,0.4673749804496765,0.800000011920929,47
0.4672727584838867,0.8966444730758667,1.7764437198638916,0.5305249691009521,0.800000011920929,48
0.4747374653816223,0.8943555355072021,2.8406448364257812,0.36584997177124023,0.800000011920929,49
0.4532983899116516,0.9022666811943054,2.1585497856140137,0.4768249988555908,0.800000011920929,50
0.4649246037006378,0.8958666920661926,1.3414585590362549,0.6358000040054321,0.800000011920929,51
0.42134857177734375,0.9124444723129272,1.4225621223449707,0.6288250088691711,0.800000011920929,52
0.4668533504009247,0.896755576133728,1.3069822788238525,0.6245499849319458,0.800000011920929,53
0.42968472838401794,0.9080888628959656,0.9382870197296143,0.7327749729156494,0.800000011920929,54
0.41718849539756775,0.9124444723129272,1.1929409503936768,0.6674000024795532,0.800000011920929,55
0.4096347987651825,0.9157999753952026,1.2051284313201904,0.6843000054359436,0.800000011920929,56
0.3971143960952759,0.9189333319664001,1.2273445129394531,0.6910749673843384,0.800000011920929,57
0.38321077823638916,0.9236222505569458,1.8204501867294312,0.5908499956130981,0.800000011920929,58
0.38108932971954346,0.9248444437980652,1.7424595355987549,0.5855749845504761,0.800000011920929,59
0.38547754287719727,0.923799991607666,2.196445941925049,0.50409996509552,0.800000011920929,60
0.36265814304351807,0.9318000078201294,1.6947118043899536,0.6367499828338623,0.800000011920929,61
0.3902560770511627,0.9213556051254272,1.263757348060608,0.6937249898910522,0.800000011920929,62
0.35970428586006165,0.9318666458129883,1.2341668605804443,0.7232750058174133,0.800000011920929,63
0.35305577516555786,0.9343110918998718,1.3938636779785156,0.6884499788284302,0.800000011920929,64
