loss,accuracy,val_loss,val_accuracy,epoch
7.828924179077148,0.09848888218402863,1.6930400460201454e+28,0.10379999876022339,0
9.466756820678711,0.0989999994635582,2.51124442566597e+18,0.10639999806880951,1
11.875804901123047,0.09875555336475372,17339676360704.0,0.10379999876022339,2
12.482521057128906,0.10097777843475342,27385208832.0,0.10379999876022339,3
12.431640625,0.09848888963460922,217373696.0,0.10379999876022339,4
12.173641204833984,0.0990888923406601,5245746.0,0.10379999876022339,5
11.857889175415039,0.0985555574297905,337278.375,0.10379999876022339,6
11.532233238220215,0.0983777791261673,36359.7421875,0.10379999876022339,7
11.21175765991211,0.0984666645526886,6531.6015625,0.10379999876022339,8
10.90031623840332,0.09904444217681885,1333.2149658203125,0.10379999876022339,9
10.598983764648438,0.0999777764081955,306.07635498046875,0.10484999418258667,10
10.308076858520508,0.09699999541044235,89.57365417480469,0.11042500287294388,11
10.027496337890625,0.09888888895511627,23.72249412536621,0.1182750016450882,12
9.756529808044434,0.09902222454547882,11.065483093261719,0.10562500357627869,13
9.495065689086914,0.09902222454547882,9.583849906921387,0.09769999980926514,14
9.242879867553711,0.10042222589254379,9.127309799194336,0.0970500037074089,15
8.999502182006836,0.09773333370685577,8.868387222290039,0.09787499904632568,16
8.764643669128418,0.09831111133098602,8.639286994934082,0.09839999675750732,17
8.537958145141602,0.09735555946826935,8.417348861694336,0.09712500125169754,18
8.319265365600586,0.0983777791261673,8.20340347290039,0.09700000286102295,19
8.108169555664062,0.09928889572620392,7.995975017547607,0.09860000014305115,20
7.904364585876465,0.10186666250228882,7.796744346618652,0.0949999988079071,21
7.708192825317383,0.09977778047323227,7.604191303253174,0.09860000014305115,22
7.518540859222412,0.09848888218402863,7.417994499206543,0.0957999974489212,23
7.335333347320557,0.0990000069141388,7.238497734069824,0.09700000286102295,24
7.158868789672852,0.09902222454547882,7.065501689910889,0.09860000014305115,25
6.9888153076171875,0.10119999945163727,6.898590564727783,0.09700000286102295,26
6.824460983276367,0.1004222184419632,6.737522602081299,0.09860000014305115,27
6.665393829345703,0.10075555741786957,6.581501483917236,0.0957999974489212,28
6.512626647949219,0.10042222589254379,6.432013988494873,0.0949999988079071,29
6.364654541015625,0.10177777707576752,6.287087917327881,0.10239999741315842,30
6.22176456451416,0.10253333300352097,6.147125720977783,0.09759999811649323,31
6.0845513343811035,0.10171110928058624,6.012777805328369,0.09860000014305115,32
5.951650142669678,0.10008888691663742,5.882115840911865,0.0949999988079071,33
5.8235344886779785,0.10242222249507904,5.757294654846191,0.09860000014305115,34
5.699646949768066,0.10417777299880981,5.6356024742126465,0.10639999806880951,35
5.580590724945068,0.10122222453355789,5.519067764282227,0.0957999974489212,36
5.4654340744018555,0.09948888421058655,5.406116962432861,0.09759999811649323,37
5.353787422180176,0.10297777503728867,5.297084331512451,0.09860000014305115,38
5.245645046234131,0.10315555334091187,5.192559719085693,0.09860000014305115,39
5.140410423278809,0.10999999940395355,5.091461181640625,0.09860000014305115,40
5.037962913513184,0.1138666644692421,4.994588851928711,0.09860000014305115,41
4.9397125244140625,0.11582222580909729,4.900063991546631,0.09860000014305115,42
4.8444719314575195,0.12048888951539993,4.810364246368408,0.09860000014305115,43
4.750335216522217,0.1231333315372467,4.723872184753418,0.09860000014305115,44
4.659274101257324,0.13117778301239014,4.641940593719482,0.09860000014305115,45
4.568546772003174,0.1350666582584381,4.565871238708496,0.09860000014305115,46
4.470414161682129,0.14520001411437988,4.507182598114014,0.09860000014305115,47
4.369572162628174,0.15977777540683746,4.45022439956665,0.09860000014305115,48
4.229377269744873,0.1695999950170517,4.43058967590332,0.1008249968290329,49
4.086881637573242,0.1783333420753479,18.32686996459961,0.07365000247955322,50
3.951066493988037,0.19228890538215637,22.39144515991211,0.0939750000834465,51
3.8370895385742188,0.2014888972043991,10.53038501739502,0.09487499296665192,52
3.803708553314209,0.204066663980484,9.048967361450195,0.09927499294281006,53
3.679783344268799,0.22406667470932007,7.004817008972168,0.09860000014305115,54
3.586251735687256,0.2408222258090973,6.2301225662231445,0.09690000116825104,55
3.532486915588379,0.24035555124282837,5.273108005523682,0.09942500293254852,56
