loss,accuracy,val_loss,val_accuracy,epoch
10.083047866821289,0.10017777979373932,52915.171875,0.10639999806880951,0
8.936758995056152,0.0976666659116745,8.04312801361084,0.09862500429153442,1
7.289516448974609,0.10091111063957214,6.603063106536865,0.10379999876022339,2
6.051017761230469,0.09693333506584167,5.539268970489502,0.0949999988079071,3
5.119071960449219,0.10197778046131134,4.734950542449951,0.09759999811649323,4
4.4195380210876465,0.09999999403953552,4.1308112144470215,0.09860000014305115,5
3.8929786682128906,0.10228888690471649,3.675647735595703,0.09759999811649323,6
3.496551752090454,0.10402221977710724,3.3358800411224365,0.10379999876022339,7
3.1978790760040283,0.1079111099243164,3.0814154148101807,0.09860000014305115,8
2.9728219509124756,0.11268888413906097,2.896303415298462,0.09860000014305115,9
2.769458055496216,0.13768889009952545,2.8965773582458496,0.10052499920129776,10
2.497751474380493,0.175577774643898,2.6250360012054443,0.13347500562667847,11
2.2765207290649414,0.20506666600704193,3.5397047996520996,0.09759999811649323,12
2.1677069664001465,0.21593332290649414,3.157276153564453,0.11415000259876251,13
2.056581974029541,0.2638888955116272,6.8856520652771,0.1547500044107437,14
1.9390079975128174,0.3171555697917938,3.365041971206665,0.19482499361038208,15
2.519237518310547,0.3718222379684448,2.8533618450164795,0.24815000593662262,16
2.3312063217163086,0.4019777774810791,3.542609214782715,0.23010000586509705,17
2.0938851833343506,0.43166667222976685,2.365488290786743,0.31117498874664307,18
1.8856117725372314,0.4715999960899353,4.03143835067749,0.1756249964237213,19
1.68902587890625,0.5314221978187561,3.3114819526672363,0.2597000002861023,20
1.5130579471588135,0.5942222476005554,3.3821158409118652,0.2802000045776367,21
1.3705835342407227,0.6387777328491211,2.7529380321502686,0.3982499837875366,22
1.3339006900787354,0.6768888831138611,4.189859390258789,0.28482499718666077,23
1.2221487760543823,0.7036888599395752,2.258941888809204,0.44462502002716064,24
1.1203409433364868,0.7242444753646851,2.052000045776367,0.4799499809741974,25
1.06065034866333,0.7399777770042419,1.7524302005767822,0.5216749906539917,26
1.0077357292175293,0.7522444128990173,1.3703938722610474,0.6316750049591064,27
0.9583171606063843,0.7663778066635132,2.101450204849243,0.45922499895095825,28
1.9901232719421387,0.7409999370574951,7.169437408447266,0.2585499882698059,29
3.5865845680236816,0.770111083984375,5.512109756469727,0.3421249985694885,30
2.87375545501709,0.7850222587585449,3.859731435775757,0.4938499927520752,31
2.3429629802703857,0.7958222031593323,2.9070897102355957,0.5789250135421753,32
1.9539724588394165,0.8002444505691528,2.9814462661743164,0.5725250244140625,33
1.6484724283218384,0.8098000288009644,2.2526421546936035,0.5695250034332275,34
1.4237273931503296,0.8160221576690674,3.1323180198669434,0.43677499890327454,35
1.2729851007461548,0.8157777786254883,2.525608539581299,0.4818750023841858,36
1.1461766958236694,0.8206444382667542,2.195559024810791,0.5157250165939331,37
1.044374942779541,0.8253333568572998,2.5978140830993652,0.49790000915527344,38
0.970732569694519,0.8266888856887817,3.812953233718872,0.48657500743865967,39
0.9274610877037048,0.8327332735061646,1.5094974040985107,0.6335999965667725,40
0.8796106576919556,0.8363111019134521,1.0956249237060547,0.74857497215271,41
0.8350272178649902,0.8405777215957642,1.234588861465454,0.7064499855041504,42
0.8144110441207886,0.8391777873039246,1.9810731410980225,0.5217750072479248,43
0.7769572734832764,0.8452000021934509,1.4827332496643066,0.6521499752998352,44
0.7689483761787415,0.8453778028488159,1.656470775604248,0.5668749809265137,45
0.7505847215652466,0.848288893699646,1.1599465608596802,0.710099995136261,46
0.7504986524581909,0.8467555642127991,1.6355750560760498,0.626175045967102,47
0.7342908978462219,0.8529999852180481,1.13248610496521,0.7284749746322632,48
0.7282677888870239,0.8538222312927246,1.9138870239257812,0.618399977684021,49
0.712683916091919,0.8566222190856934,1.7175403833389282,0.6023000478744507,50
0.7109890580177307,0.8566222190856934,1.912815809249878,0.5534499883651733,51
0.7087373733520508,0.8583999872207642,1.0188161134719849,0.749500036239624,52
0.7072286605834961,0.8596222400665283,1.751988410949707,0.6058249473571777,53
0.7007418274879456,0.8607777953147888,1.6424415111541748,0.597350001335144,54
0.7046909928321838,0.8611999750137329,1.0273982286453247,0.7513250112533569,55
0.6915215253829956,0.8646888732910156,1.8689906597137451,0.5219249725341797,56
0.6940116882324219,0.8655555248260498,1.1770634651184082,0.7322999835014343,57
0.6833776235580444,0.869688868522644,1.1791608333587646,0.7188500165939331,58
0.683713436126709,0.8682222366333008,1.7772926092147827,0.5967750549316406,59
0.6820963621139526,0.8702222108840942,1.3405324220657349,0.6865999698638916,60
0.6725078821182251,0.8711777925491333,1.3792879581451416,0.6845999956130981,61
0.6808463335037231,0.869688868522644,1.1982115507125854,0.7223750352859497,62
0.6778687238693237,0.8712888956069946,1.4177799224853516,0.6653749942779541,63
0.675731897354126,0.8717333078384399,2.1185944080352783,0.6085749864578247,64
0.6783751249313354,0.8714222311973572,1.528351068496704,0.6155749559402466,65
0.6734029054641724,0.8747555613517761,1.3656396865844727,0.6790750026702881,66
0.6691471338272095,0.8770444393157959,1.2958946228027344,0.7180500030517578,67
0.6673098802566528,0.8761333227157593,1.184809684753418,0.7473000288009644,68
0.665290355682373,0.8773332834243774,1.646101951599121,0.6096749305725098,69
0.6661471128463745,0.8771110773086548,1.5801745653152466,0.5838500261306763,70
0.6614515781402588,0.8801777362823486,1.7085593938827515,0.6019999980926514,71
0.6661791205406189,0.8776666522026062,1.2502923011779785,0.7312500476837158,72
0.6630187630653381,0.8788888454437256,0.9637590050697327,0.7785249948501587,73
0.6595995426177979,0.8800444602966309,2.002098321914673,0.6076500415802002,74
0.6623788475990295,0.881577730178833,1.4531440734863281,0.6848750114440918,75
0.6593722105026245,0.8808888792991638,1.316585659980774,0.6628999710083008,76
0.66139155626297,0.8811555504798889,1.8225802183151245,0.5667750239372253,77
0.6567670106887817,0.8833333253860474,1.0498331785202026,0.7855250239372253,78
0.6557246446609497,0.8844666481018066,1.4534645080566406,0.6704250574111938,79
0.6565121412277222,0.8818222284317017,1.1539874076843262,0.7168999910354614,80
0.6553305387496948,0.8836444616317749,1.1745221614837646,0.71732497215271,81
0.6533306837081909,0.8842666745185852,1.3776828050613403,0.6751999855041504,82
0.6507340669631958,0.8849555850028992,1.4966456890106201,0.6917250156402588,83
0.6500901579856873,0.8864666819572449,1.0497114658355713,0.7625999450683594,84
